,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Conceded goals,Matches without conceded goals,Minutes played
744,Spain,PepeReina,Keeper,11/12,FA Cup,fc-liverpool,5,5,"2,40",0,0,0,0,1,0,0,6,0,450'
745,Spain,PepeReina,Keeper,11/12,League Cup,fc-liverpool,7,7,"2,71",0,0,0,0,0,0,0,7,2,660'
746,Spain,PepeReina,Keeper,10/11,Premier League,fc-liverpool,38,38,"1,53",0,1,0,0,4,0,0,44,14,3.420'
747,Spain,PepeReina,Keeper,10/11,Europa League,fc-liverpool,9,9,"1,56",0,0,0,0,0,0,0,4,5,810'
748,Spain,PepeReina,Keeper,10/11,FA Cup,fc-liverpool,1,1,"0,00",0,0,0,0,0,0,0,1,0,90'
749,Spain,PepeReina,Keeper,10/11,Europa League Qualifiers,fc-liverpool,2,2,"3,00",0,0,0,0,0,0,0,1,1,180'
750,Spain,PepeReina,Keeper,09/10,Premier League,fc-liverpool,38,38,"1,66",0,0,0,0,2,0,0,35,17,3.420'
751,Spain,PepeReina,Keeper,09/10,Europa League,fc-liverpool,8,8,"1,88",0,0,0,0,1,0,0,7,2,750'
752,Spain,PepeReina,Keeper,09/10,FA Cup,fc-liverpool,1,1,"1,00",0,0,0,0,0,0,0,1,0,90'
753,Spain,PepeReina,Keeper,09/10,Champions League,fc-liverpool,6,5,"1,40",0,0,0,0,0,0,0,5,2,450'
754,Spain,PepeReina,Keeper,09/10,League Cup,fc-liverpool,2,-,0,0,0,0,0,0,0,0,0,0,0
755,Spain,PepeReina,Keeper,08/09,Premier League,fc-liverpool,38,38,"2,26",0,0,0,0,0,0,0,27,20,3.420'
756,Spain,PepeReina,Keeper,08/09,Champions League,fc-liverpool,10,9,"2,00",0,0,0,0,0,0,0,11,3,810'
757,Spain,PepeReina,Keeper,08/09,FA Cup,fc-liverpool,3,2,"0,50",0,0,0,0,0,0,0,2,0,210'
758,Spain,PepeReina,Keeper,08/09,Champions League Qualification,fc-liverpool,2,2,"2,00",0,0,0,0,0,0,0,0,2,210'
759,Spain,PepeReina,Keeper,07/08,Premier League,fc-liverpool,38,38,"2,00",0,0,0,0,2,0,0,28,18,3.420'
760,Spain,PepeReina,Keeper,07/08,Champions League,fc-liverpool,12,12,"1,75",0,0,0,0,0,0,0,12,4,1.110'
761,Spain,PepeReina,Keeper,07/08,League Cup,fc-liverpool,1,1,"3,00",0,0,0,0,0,0,0,2,0,90'
762,Spain,PepeReina,Keeper,07/08,Champions League Qualification,fc-liverpool,2,2,"3,00",0,0,0,0,0,0,0,0,2,180'
763,Spain,PepeReina,Keeper,06/07,Champions League,fc-liverpool,12,12,"2,08",0,0,0,0,0,0,0,7,7,1.110'
764,Spain,PepeReina,Keeper,06/07,Premier League,fc-liverpool,35,35,"1,83",0,0,0,0,0,0,0,23,19,3.150'
765,Spain,PepeReina,Keeper,06/07,League Cup,fc-liverpool,2,1,"3,00",0,0,0,0,0,0,0,3,0,90'
766,Spain,PepeReina,Keeper,06/07,FA Cup,fc-liverpool,1,-,0,0,0,0,0,0,0,0,0,0,0
767,Spain,PepeReina,Keeper,06/07,Champions League Qualification,fc-liverpool,2,2,"2,00",0,0,0,0,0,0,0,2,0,180'
768,Spain,PepeReina,Keeper,06/07,Community Shield,fc-liverpool,1,1,"3,00",0,0,0,0,0,0,0,1,0,90'
769,Spain,PepeReina,Keeper,05/06,FA Cup,fc-liverpool,6,5,"3,00",0,0,0,0,1,0,0,5,2,480'
770,Spain,PepeReina,Keeper,05/06,Premier League,fc-liverpool,33,33,"2,12",0,0,0,0,0,0,1,21,20,2.962'
771,Spain,PepeReina,Keeper,05/06,Champions League,fc-liverpool,8,8,"1,50",0,0,0,0,2,0,0,4,5,720'
772,Spain,PepeReina,Keeper,05/06,Club World Cup,fc-liverpool,2,2,"1,50",0,0,0,0,0,0,0,1,1,180'
773,Spain,PepeReina,Keeper,05/06,League Cup,fc-liverpool,1,-,0,0,0,0,0,0,0,0,0,0,0
774,Spain,PepeReina,Keeper,05/06,UEFA Supercup,fc-liverpool,1,1,"3,00",0,0,0,0,0,0,0,1,0,120'
775,Spain,PepeReina,Keeper,05/06,Champions League Qualification,fc-liverpool,5,4,"3,00",0,0,0,0,0,0,0,2,2,360'
776,Spain,PepeReina,Keeper,04/05,LaLiga,fc-villarreal,38,38,"1,71",0,0,0,0,1,0,0,37,14,3.420'
777,Spain,PepeReina,Keeper,04/05,UEFA Cup,fc-villarreal,11,11,"1,82",0,0,0,0,0,0,0,6,6,990'
778,Spain,PepeReina,Keeper,04/05,UI Cup,fc-villarreal,6,6,"2,33",0,0,0,1,0,0,0,4,4,525'
779,Spain,PepeReina,Keeper,03/04,LaLiga,fc-villarreal,38,38,"1,42",0,1,0,1,2,0,0,48,10,3.403'
780,Spain,PepeReina,Keeper,03/04,UEFA Cup,fc-villarreal,12,12,"1,58",0,0,0,0,2,0,0,9,6,1.080'
781,Spain,PepeReina,Keeper,02/03,LaLiga,fc-villarreal,33,33,"1,21",0,0,0,0,2,0,0,43,9,2.970'
782,Spain,PepeReina,Keeper,02/03,UI Cup,fc-villarreal,2,1,"3,00",0,0,0,0,0,0,0,0,1,90'
783,Spain,PepeReina,Keeper,01/02,Champions League,fc-barcelona,16,4,"1,75",0,0,1,0,1,0,0,4,2,275'
784,Spain,PepeReina,Keeper,01/02,LaLiga,fc-barcelona,11,11,"2,00",0,0,0,0,1,0,0,11,4,990'
785,Spain,PepeReina,Keeper,01/02,Copa del Rey,fc-barcelona,1,1,"0,00",0,0,0,0,1,0,0,1,0,120'
786,Spain,PepeReina,Keeper,01/02,Champions League Qualification,fc-barcelona,2,-,0,0,0,0,0,0,0,0,0,0,0
787,Spain,PepeReina,Keeper,00/01,Copa del Rey,fc-barcelona,7,7,"2,29",0,0,0,0,0,0,0,5,4,630'
788,Spain,PepeReina,Keeper,00/01,LaLiga,fc-barcelona,19,19,"1,68",0,0,1,0,1,0,0,32,5,1.664'
789,Spain,PepeReina,Keeper,00/01,UEFA Cup,fc-barcelona,7,7,"1,57",0,0,0,0,0,0,0,6,3,630'
790,Spain,PepeReina,Keeper,98/99,LaLiga,fc-barcelona,2,-,0,0,0,0,0,0,0,0,0,0,0
1492,Brazil,Alisson,Keeper,17/18,Serie A,as-rom,37,37,"2,00",0,0,0,0,1,0,0,28,17,3.330'
1493,Brazil,Alisson,Keeper,17/18,Champions League,as-rom,12,12,"1,67",0,0,0,0,0,0,0,19,5,1.080'
1494,Brazil,Alisson,Keeper,17/18,Coppa Italia,as-rom,1,-,0,0,0,0,0,0,0,0,0,0,0
1495,Brazil,Alisson,Keeper,16/17,Serie A,as-rom,38,-,0,0,0,0,0,0,0,0,0,0,0
1496,Brazil,Alisson,Keeper,16/17,Coppa Italia,as-rom,4,4,"2,25",0,0,0,0,0,0,0,5,1,360'
1497,Brazil,Alisson,Keeper,16/17,Europa League,as-rom,10,10,"1,80",0,0,0,0,0,0,0,13,3,900'
1498,Brazil,Alisson,Keeper,16/17,Champions League Qualification,as-rom,2,1,"1,00",0,0,0,0,0,0,0,1,0,90'
1499,Brazil,Alisson,Keeper,2016,Série A,sc-internacional-porto-alegre,1,1,"1,00",0,0,0,0,0,0,0,0,1,90'
1500,Brazil,Alisson,Keeper,2015,Série A,sc-internacional-porto-alegre,26,26,"1,65",0,0,0,1,3,0,0,23,15,2.263'
1501,Brazil,Alisson,Keeper,2015,Libertadores,sc-internacional-porto-alegre,12,12,"1,92",0,0,0,0,0,0,0,15,3,1.080'
1502,Brazil,Alisson,Keeper,2014,Série A,sc-internacional-porto-alegre,15,11,"2,00",0,0,0,0,1,0,0,14,2,990'
1503,Brazil,Alisson,Keeper,2013,Série A,sc-internacional-porto-alegre,18,6,"1,50",0,0,0,1,1,0,0,7,2,519'
1504,Brazil,Ederson,Keeper,17/18,Premier League,manchester-city,38,36,"2,61",0,0,0,1,1,0,0,26,17,3.195'
1505,Brazil,Ederson,Keeper,17/18,Champions League,manchester-city,10,9,"2,00",0,0,0,0,1,0,0,10,4,810'
1506,Brazil,Ederson,Keeper,17/18,EFL Cup,manchester-city,6,-,0,0,0,0,0,0,0,0,0,0,0
1507,Brazil,Ederson,Keeper,17/18,FA Cup,manchester-city,3,-,0,0,0,0,0,0,0,0,0,0,0
1508,Brazil,Ederson,Keeper,16/17,Taça de Portugal Placard,benfica-lissabon,6,3,"3,00",0,0,0,0,1,0,0,2,1,270'
1509,Brazil,Ederson,Keeper,16/17,Liga NOS,benfica-lissabon,31,27,"2,41",0,0,0,0,4,0,1,12,18,2.382'
1510,Brazil,Ederson,Keeper,16/17,Champions League,benfica-lissabon,8,7,"1,57",0,0,0,0,0,0,0,10,3,630'
1511,Brazil,Ederson,Keeper,16/17,Taça CTT,benfica-lissabon,4,3,"2,00",0,0,0,0,0,0,0,3,2,270'
1512,Brazil,Ederson,Keeper,15/16,Taça CTT,benfica-lissabon,5,5,"3,00",0,0,0,0,0,0,0,4,2,450'
1513,Brazil,Ederson,Keeper,15/16,Liga NOS,benfica-lissabon,33,10,"3,00",0,0,0,1,2,0,0,4,6,891'
1514,Brazil,Ederson,Keeper,15/16,Champions League,benfica-lissabon,10,3,"1,33",0,0,0,0,0,0,0,4,0,270'
1515,Brazil,Ederson,Keeper,15/16,Ledman Liga Pro,benfica-lissabon-b,4,4,"1,50",0,0,0,0,1,0,0,6,1,360'
1516,Brazil,Ederson,Keeper,15/16,Taça de Portugal Placard,benfica-lissabon,1,-,0,0,0,0,0,0,0,1,0,0,0
1517,Brazil,Ederson,Keeper,15/16,Supertaça,benfica-lissabon,1,-,0,0,0,0,0,0,0,0,0,0,0
1518,Brazil,Ederson,Keeper,14/15,Liga NOS,rio-ave-fc,33,17,"1,18",0,0,0,0,3,0,0,18,5,1.530'
1519,Brazil,Ederson,Keeper,14/15,Taça de Portugal Placard,rio-ave-fc,6,5,"2,00",0,0,0,0,1,0,0,6,2,450'
1520,Brazil,Ederson,Keeper,14/15,Taça CTT,rio-ave-fc,5,4,"0,25",0,0,0,0,0,0,0,5,0,360'
1521,Brazil,Ederson,Keeper,14/15,Europa League,rio-ave-fc,8,2,"0,50",0,0,0,0,0,0,0,4,0,180'
1522,Brazil,Ederson,Keeper,14/15,Supertaça,rio-ave-fc,1,-,0,0,0,0,0,0,0,0,0,0,0
1523,Brazil,Ederson,Keeper,14/15,Europa League Qualifiers,rio-ave-fc,2,-,0,0,0,0,0,0,0,0,0,0,0
1524,Brazil,Ederson,Keeper,13/14,Taça de Portugal Placard,rio-ave-fc,7,7,"2,29",0,0,0,0,0,0,0,3,5,630'
1525,Brazil,Ederson,Keeper,13/14,Liga NOS,rio-ave-fc,29,18,"1,06",0,0,1,0,5,0,0,23,6,1.595'
1526,Brazil,Ederson,Keeper,13/14,Taça CTT,rio-ave-fc,5,3,"3,00",0,0,1,0,0,0,0,1,2,202'
1527,Brazil,Ederson,Keeper,12/13,Liga NOS,rio-ave-fc,22,2,"1,50",0,0,0,0,0,0,0,2,0,180'
1528,Brazil,Ederson,Keeper,12/13,Taça CTT,rio-ave-fc,5,4,"1,00",0,0,1,0,1,0,0,9,1,305'
1529,Brazil,Ederson,Keeper,12/13,Taça de Portugal Placard,rio-ave-fc,2,2,"1,50",0,0,0,0,0,0,0,3,0,210'
1530,Brazil,Cássio,Keeper,2018,Libertadores,corinthians-sao-paulo,5,5,"2,00",0,0,0,0,1,0,0,4,3,450'
1531,Brazil,Cássio,Keeper,2018,Série A,corinthians-sao-paulo,5,5,"2,00",0,0,0,0,0,0,0,3,2,450'
1532,Brazil,Cássio,Keeper,2017,Série A,corinthians-sao-paulo,36,35,"1,80",0,0,0,0,3,0,0,29,16,3.150'
1533,Brazil,Cássio,Keeper,2017,Copa Sudamericana,corinthians-sao-paulo,6,6,"2,00",0,0,0,0,0,0,0,3,3,540'
1534,Brazil,Cássio,Keeper,2016,Série A,corinthians-sao-paulo,31,20,"1,40",0,0,2,1,1,0,0,25,5,1.693'
1535,Brazil,Cássio,Keeper,2016,Libertadores,corinthians-sao-paulo,8,8,"1,88",0,0,0,0,0,0,0,6,5,720'
1536,Brazil,Cássio,Keeper,2015,Série A,corinthians-sao-paulo,35,35,"2,14",0,0,0,1,2,0,0,29,15,3.105'
1537,Brazil,Cássio,Keeper,2015,Libertadores,corinthians-sao-paulo,10,10,"1,70",0,0,0,0,0,0,0,7,5,900'
1538,Brazil,Cássio,Keeper,2014,Série A,corinthians-sao-paulo,35,35,"1,77",0,0,0,1,3,0,0,28,15,3.069'
1539,Brazil,Cássio,Keeper,2013,Série A,corinthians-sao-paulo,29,29,"1,34",0,0,0,2,0,0,0,17,17,2.486'
1540,Brazil,Cássio,Keeper,2013,Recopa Sudamericana,corinthians-sao-paulo,2,2,"3,00",0,0,0,0,0,0,0,1,1,180'
1541,Brazil,Cássio,Keeper,2013,Libertadores,corinthians-sao-paulo,7,7,"1,57",0,0,0,0,1,0,0,4,3,630'
1542,Brazil,Cássio,Keeper,12/13,Club World Cup,corinthians-sao-paulo,2,2,"3,00",0,0,0,0,0,0,0,0,2,180'
1543,Brazil,Cássio,Keeper,2012,Série A,corinthians-sao-paulo,33,32,"1,56",0,0,0,0,2,0,0,32,11,2.880'
1544,Brazil,Cássio,Keeper,2012,Libertadores,corinthians-sao-paulo,9,8,"2,00",0,0,0,0,1,0,0,2,6,720'
1545,Brazil,Cássio,Keeper,11/12,Eredivisie,psv-eindhoven,2,-,0,0,0,0,0,0,0,0,0,0,0
1546,Brazil,Cássio,Keeper,10/11,Eredivisie,psv-eindhoven,33,2,"0,50",0,0,2,0,0,0,0,3,1,129'
1547,Brazil,Cássio,Keeper,10/11,Europa League,psv-eindhoven,12,1,"1,00",0,0,0,0,0,0,0,0,1,90'
1548,Brazil,Cássio,Keeper,10/11,TOTO KNVB beker,psv-eindhoven,3,-,0,0,0,0,0,0,0,0,0,0,0
1549,Brazil,Cássio,Keeper,10/11,Europa League Qualifiers,psv-eindhoven,2,-,0,0,0,0,0,0,0,0,0,0,0
1550,Brazil,Cássio,Keeper,09/10,Eredivisie,psv-eindhoven,33,-,0,0,0,0,0,0,0,0,0,0,0
1551,Brazil,Cássio,Keeper,09/10,Europa League,psv-eindhoven,8,-,0,0,0,0,0,0,0,0,0,0,0
1552,Brazil,Cássio,Keeper,09/10,TOTO KNVB beker,psv-eindhoven,4,-,0,0,0,0,0,0,0,0,0,0,0
1553,Brazil,Cássio,Keeper,09/10,Europa League Qualifiers,psv-eindhoven,4,-,0,0,0,0,0,0,0,0,0,0,0
1554,Brazil,Cássio,Keeper,08/09,Eredivisie,sparta-rotterdam,14,14,"1,07",0,0,0,0,0,0,0,20,5,1.260'
1555,Brazil,Cássio,Keeper,08/09,Eredivisie,psv-eindhoven,17,1,"1,00",0,0,0,0,0,0,0,20,5,90'
1556,Brazil,Cássio,Keeper,08/09,Champions League,psv-eindhoven,6,-,0,0,0,0,0,0,0,0,0,0,0
1557,Brazil,Cássio,Keeper,08/09,TOTO KNVB beker,psv-eindhoven,2,1,"3,00",0,0,0,0,0,0,0,0,1,120'
2230,Germany,MarcAndréterStegen,Keeper,17/18,LaLiga,fc-barcelona,38,37,"2,43",0,0,0,0,0,0,0,28,19,3.330'
2231,Germany,MarcAndréterStegen,Keeper,17/18,Copa del Rey,fc-barcelona,7,-,0,0,0,0,0,0,0,0,0,0,0
2232,Germany,MarcAndréterStegen,Keeper,17/18,Champions League,fc-barcelona,10,9,"2,00",0,0,0,0,0,0,0,6,5,810'
2233,Germany,MarcAndréterStegen,Keeper,17/18,Supercopa,fc-barcelona,2,2,"0,00",0,0,0,0,0,0,0,5,0,180'
2234,Germany,MarcAndréterStegen,Keeper,16/17,Copa del Rey,fc-barcelona,3,1,"0,00",0,0,0,0,0,0,0,2,0,90'
2235,Germany,MarcAndréterStegen,Keeper,16/17,LaLiga,fc-barcelona,36,36,"2,42",0,0,0,0,1,0,0,33,13,3.240'
2236,Germany,MarcAndréterStegen,Keeper,16/17,Champions League,fc-barcelona,9,9,"1,78",0,0,0,0,1,0,0,12,4,810'
2237,Germany,MarcAndréterStegen,Keeper,15/16,Copa del Rey,fc-barcelona,8,7,"2,71",0,0,0,0,0,0,0,4,3,660'
2238,Germany,MarcAndréterStegen,Keeper,15/16,LaLiga,fc-barcelona,38,7,"2,57",0,0,1,0,0,0,0,7,3,542'
2239,Germany,MarcAndréterStegen,Keeper,15/16,Champions League,fc-barcelona,10,10,"2,30",0,0,0,0,0,0,0,8,3,900'
2240,Germany,MarcAndréterStegen,Keeper,15/16,Club World Cup,fc-barcelona,2,-,0,0,0,0,0,0,0,0,0,0,0
2241,Germany,MarcAndréterStegen,Keeper,15/16,Supercopa,fc-barcelona,2,1,"0,00",0,0,0,0,0,0,0,4,0,90'
2242,Germany,MarcAndréterStegen,Keeper,15/16,UEFA Supercup,fc-barcelona,1,1,"3,00",0,0,0,0,0,0,0,4,0,120'
2243,Germany,MarcAndréterStegen,Keeper,14/15,Champions League,fc-barcelona,13,13,"2,54",0,0,0,0,0,0,0,11,6,1.170'
2244,Germany,MarcAndréterStegen,Keeper,14/15,Copa del Rey,fc-barcelona,9,8,"3,00",0,0,0,0,0,0,0,5,4,720'
2245,Germany,MarcAndréterStegen,Keeper,14/15,LaLiga,fc-barcelona,35,-,0,0,0,0,0,0,0,0,0,0,0
2246,Germany,MarcAndréterStegen,Keeper,13/14,1.Bundesliga,borussia-monchengladbach,34,34,"1,62",0,1,0,0,1,0,0,43,9,3.060'
2247,Germany,MarcAndréterStegen,Keeper,13/14,DFB-Pokal,borussia-monchengladbach,1,1,"0,00",0,0,0,0,0,0,0,0,1,120'
2248,Germany,MarcAndréterStegen,Keeper,12/13,1.Bundesliga,borussia-monchengladbach,34,34,"1,38",0,0,0,1,2,0,0,47,9,3.047'
2249,Germany,MarcAndréterStegen,Keeper,12/13,Europa League,borussia-monchengladbach,7,7,"1,29",0,0,0,0,0,0,0,11,3,630'
2250,Germany,MarcAndréterStegen,Keeper,12/13,DFB-Pokal,borussia-monchengladbach,2,2,"1,50",0,0,0,0,0,0,0,1,1,210'
2251,Germany,MarcAndréterStegen,Keeper,12/13,Champions League Qualification,borussia-monchengladbach,2,2,"1,50",0,0,0,0,0,0,0,4,0,180'
2252,Germany,MarcAndréterStegen,Keeper,11/12,1.Bundesliga,borussia-monchengladbach,34,34,"1,76",0,0,0,0,0,0,0,24,15,3.060'
2253,Germany,MarcAndréterStegen,Keeper,11/12,DFB-Pokal,borussia-monchengladbach,5,5,"2,40",0,0,0,0,1,0,0,2,3,540'
2254,Germany,MarcAndréterStegen,Keeper,10/11,Bundesliga Playoffs,borussia-monchengladbach,2,2,"2,00",0,0,0,0,0,0,0,1,1,180'
2255,Germany,MarcAndréterStegen,Keeper,10/11,1.Bundesliga,borussia-monchengladbach,18,6,"2,17",0,0,0,0,0,0,0,3,3,540'
2256,Germany,MarcAndréterStegen,Keeper,10/11,RL West,borussia-monchengladbach-ii,15,15,"1,87",0,0,0,0,3,0,0,19,2,1.350'
2257,Germany,MarcAndréterStegen,Keeper,10/11,DFB-Pokal,borussia-monchengladbach,3,-,0,0,0,0,0,0,0,0,0,0,0
2258,Germany,MarcAndréterStegen,Keeper,10/11,DFB-Junioren-Pokal,borussia-monchengladbach-u19,1,1,"3,00",0,0,0,0,0,0,0,0,1,90'
2259,Germany,MarcAndréterStegen,Keeper,09/10,RL West,borussia-monchengladbach-ii,3,3,"1,00",0,0,0,0,1,0,0,4,0,270'
2260,Germany,MarcAndréterStegen,Keeper,09/10,A-Junioren Bundesliga West,borussia-monchengladbach-u19,22,22,"2,09",0,0,0,0,1,0,0,14,12,1.980'
2261,Germany,MarcAndréterStegen,Keeper,09/10,1.Bundesliga,borussia-monchengladbach,1,-,0,0,0,0,0,0,0,0,0,0,0
2262,Germany,MarcAndréterStegen,Keeper,08/09,B-Junioren Bundesliga Endrunde,borussia-monchengladbach-u17,2,2,"0,00",0,0,0,0,0,0,0,0,0,160'
2263,Germany,MarcAndréterStegen,Keeper,08/09,B-Junioren Bundesliga West,borussia-monchengladbach-u17,23,23,"2,52",0,0,0,0,1,0,0,11,14,1.840'
2264,Germany,MarcAndréterStegen,Keeper,08/09,A-Junioren Bundesliga West,borussia-monchengladbach-u19,1,1,"3,00",0,0,0,0,0,0,0,0,1,90'
2265,Germany,MarcAndréterStegen,Keeper,07/08,B-Junioren Bundesliga West,borussia-monchengladbach-u17,5,5,"1,60",0,0,0,0,0,0,0,4,2,400'
2266,Germany,ManuelNeuer,Keeper,17/18,DFB-Pokal,fc-bayern-munchen,1,-,0,0,0,0,0,0,0,0,0,0,0
2267,Germany,ManuelNeuer,Keeper,17/18,1.Bundesliga,fc-bayern-munchen,3,3,"2,00",0,0,0,0,0,0,0,2,2,270'
2268,Germany,ManuelNeuer,Keeper,17/18,Champions League,fc-bayern-munchen,1,1,"3,00",0,0,0,0,0,0,0,0,1,90'
2269,Germany,ManuelNeuer,Keeper,16/17,Champions League,fc-bayern-munchen,9,9,"2,00",0,0,0,0,0,0,0,11,2,840'
2270,Germany,ManuelNeuer,Keeper,16/17,1.Bundesliga,fc-bayern-munchen,26,26,"2,42",0,0,0,0,0,0,0,13,14,2.340'
2271,Germany,ManuelNeuer,Keeper,16/17,DFB-Pokal,fc-bayern-munchen,4,4,"3,00",0,0,0,0,0,0,0,1,3,360'
2272,Germany,ManuelNeuer,Keeper,16/17,DFL-Supercup,fc-bayern-munchen,1,1,"3,00",0,0,0,0,0,0,0,0,1,90'
2273,Germany,ManuelNeuer,Keeper,15/16,DFB-Pokal,fc-bayern-munchen,6,5,"3,00",0,0,0,0,0,0,0,1,4,480'
2274,Germany,ManuelNeuer,Keeper,15/16,1.Bundesliga,fc-bayern-munchen,34,34,"2,59",0,0,0,1,0,0,0,16,21,3.021'
2275,Germany,ManuelNeuer,Keeper,15/16,Champions League,fc-bayern-munchen,11,11,"2,09",0,0,0,0,1,0,0,11,4,1.020'
2276,Germany,ManuelNeuer,Keeper,15/16,DFL-Supercup,fc-bayern-munchen,1,1,"0,00",0,0,0,0,0,0,0,1,0,120'
2277,Germany,ManuelNeuer,Keeper,14/15,1.Bundesliga,fc-bayern-munchen,33,32,"2,28",0,0,1,0,1,0,0,18,20,2.866'
2278,Germany,ManuelNeuer,Keeper,14/15,Champions League,fc-bayern-munchen,12,12,"2,08",0,0,0,0,2,0,0,13,6,1.080'
2279,Germany,ManuelNeuer,Keeper,14/15,DFB-Pokal,fc-bayern-munchen,5,5,"2,40",0,0,0,0,0,0,0,3,2,510'
2280,Germany,ManuelNeuer,Keeper,14/15,DFL-Supercup,fc-bayern-munchen,1,1,"0,00",0,0,0,0,0,0,0,2,0,90'
2281,Germany,ManuelNeuer,Keeper,13/14,DFB-Pokal,fc-bayern-munchen,5,5,"3,00",0,0,0,0,0,0,0,1,4,480'
2282,Germany,ManuelNeuer,Keeper,13/14,1.Bundesliga,fc-bayern-munchen,33,31,"2,68",0,0,0,1,0,0,0,18,15,2.745'
2283,Germany,ManuelNeuer,Keeper,13/14,Champions League,fc-bayern-munchen,12,12,"1,92",0,0,0,0,0,0,0,13,4,1.080'
2284,Germany,ManuelNeuer,Keeper,13/14,Club World Cup,fc-bayern-munchen,2,2,"3,00",0,0,0,0,0,0,0,0,2,180'
2285,Germany,ManuelNeuer,Keeper,13/14,UEFA Supercup,fc-bayern-munchen,1,1,"3,00",0,0,0,0,0,0,0,2,0,120'
2286,Germany,ManuelNeuer,Keeper,12/13,DFB-Pokal,fc-bayern-munchen,6,5,"3,00",0,0,0,0,0,0,0,3,3,450'
2287,Germany,ManuelNeuer,Keeper,12/13,Champions League,fc-bayern-munchen,13,13,"2,38",0,0,0,0,0,0,0,11,5,1.170'
2288,Germany,ManuelNeuer,Keeper,12/13,1.Bundesliga,fc-bayern-munchen,34,31,"2,65",0,0,0,0,2,0,0,18,18,2.790'
2289,Germany,ManuelNeuer,Keeper,12/13,DFL-Supercup,fc-bayern-munchen,1,1,"3,00",0,0,0,0,0,0,0,1,0,90'
2290,Germany,ManuelNeuer,Keeper,11/12,Champions League,fc-bayern-munchen,13,12,"2,33",0,0,0,0,0,0,0,9,5,1.140'
2291,Germany,ManuelNeuer,Keeper,11/12,DFB-Pokal,fc-bayern-munchen,6,5,"2,40",0,0,0,0,0,0,0,6,3,480'
2292,Germany,ManuelNeuer,Keeper,11/12,1.Bundesliga,fc-bayern-munchen,33,33,"2,12",0,0,0,0,0,0,0,22,17,2.970'
2293,Germany,ManuelNeuer,Keeper,11/12,Champions League Qualification,fc-bayern-munchen,2,2,"3,00",0,0,0,0,0,0,0,0,2,180'
2294,Germany,ManuelNeuer,Keeper,10/11,DFB-Pokal,fc-schalke-04,6,6,"3,00",0,0,0,0,0,0,0,3,4,570'
2295,Germany,ManuelNeuer,Keeper,10/11,1.Bundesliga,fc-schalke-04,34,34,"1,18",0,0,0,0,1,0,0,44,11,3.060'
2296,Germany,ManuelNeuer,Keeper,10/11,Champions League,fc-schalke-04,12,12,"1,92",0,0,0,0,1,0,0,14,3,1.080'
2297,Germany,ManuelNeuer,Keeper,10/11,DFL-Supercup,fc-schalke-04,1,1,"0,00",0,0,0,0,0,0,0,2,0,90'
2298,Germany,ManuelNeuer,Keeper,09/10,1.Bundesliga,fc-schalke-04,34,34,"1,91",0,0,0,0,3,0,0,31,15,3.060'
2299,Germany,ManuelNeuer,Keeper,09/10,DFB-Pokal,fc-schalke-04,5,5,"2,40",0,0,0,0,1,0,0,1,4,480'
2300,Germany,ManuelNeuer,Keeper,08/09,1.Bundesliga,fc-schalke-04,28,27,"1,44",0,0,0,0,0,0,0,26,11,2.430'
2301,Germany,ManuelNeuer,Keeper,08/09,DFB-Pokal,fc-schalke-04,2,2,"1,50",0,0,0,0,0,0,0,2,0,180'
2302,Germany,ManuelNeuer,Keeper,08/09,UEFA Cup,fc-schalke-04,5,5,"1,00",0,0,0,0,0,0,0,7,0,450'
2303,Germany,ManuelNeuer,Keeper,08/09,RL West,fc-schalke-04-ii,1,1,"1,00",0,0,0,1,0,0,0,0,1,45'
2304,Germany,ManuelNeuer,Keeper,08/09,Champions League Qualification,fc-schalke-04,1,-,0,0,0,0,0,0,0,0,0,0,0
2305,Germany,ManuelNeuer,Keeper,07/08,1.Bundesliga,fc-schalke-04,34,34,"1,88",0,0,0,0,2,0,0,32,12,3.060'
2306,Germany,ManuelNeuer,Keeper,07/08,Champions League,fc-schalke-04,10,10,"1,40",0,0,0,0,2,0,0,7,4,930'
2307,Germany,ManuelNeuer,Keeper,07/08,DFB-Pokal,fc-schalke-04,3,3,"2,00",0,0,0,0,0,0,0,1,2,330'
2308,Germany,ManuelNeuer,Keeper,07/08,Ligapokal,fc-schalke-04,3,3,"2,00",0,0,0,0,0,0,0,3,1,270'
2309,Germany,ManuelNeuer,Keeper,06/07,1.Bundesliga,fc-schalke-04,34,27,"2,15",0,0,0,0,1,0,0,21,13,2.430'
2310,Germany,ManuelNeuer,Keeper,06/07,DFB-Pokal,fc-schalke-04,1,-,0,0,0,0,0,0,0,0,0,0,0
2311,Germany,ManuelNeuer,Keeper,06/07,Oberliga Westfalen,fc-schalke-04-ii,3,3,"1,33",0,0,0,0,0,0,0,3,1,270'
2312,Germany,ManuelNeuer,Keeper,06/07,UEFA Cup,fc-schalke-04,2,-,0,0,0,0,0,0,0,0,0,0,0
2313,Germany,ManuelNeuer,Keeper,05/06,Oberliga Westfalen,fc-schalke-04-ii,20,20,"1,85",0,0,0,0,0,0,0,21,7,1.800'
